geography_set,polygon_id,variable,year,window_num,window_doy_start,value_mean,value_sd,n_valid_pixels,n_days_with_data,n_pixel_obs,sparse
stations,WBTS,sst,1984,46,361,8.213333368301392,0.29937687114444833,1,6,6,FALSE
stations,CMTS,sst,1985,1,1,7.464604558289064,0.43125524231647133,4,8,32,FALSE
stations,CMTS,sst,1985,2,9,6.572113010337746,0.3178816254184432,4,8,32,FALSE
stations,CMTS,sst,1985,3,17,5.593924451388172,0.3125856040972563,4,8,32,FALSE
stations,CMTS,sst,1985,4,25,5.609783913438453,0.17634663979333468,4,8,32,FALSE
stations,CMTS,sst,1985,5,33,5.221095688982535,0.2680406463358577,4,8,32,FALSE
stations,CMTS,sst,1985,6,41,4.811401089599805,0.3614352751679839,4,8,32,FALSE
stations,CMTS,sst,1985,7,49,4.9294746621350995,0.32196321413688356,4,8,32,FALSE
stations,CMTS,sst,1985,8,57,4.853312773106878,0.38060342334388725,4,8,32,FALSE
stations,CMTS,sst,1985,9,65,4.443865346154403,0.31187460079363916,4,8,32,FALSE
stations,CMTS,sst,1985,10,73,4.734785813387346,0.4398429863068437,4,8,32,FALSE
stations,CMTS,sst,1985,11,81,5.055087283936787,0.48804591049997953,4,8,32,FALSE
stations,CMTS,sst,1985,12,89,5.019241234915911,0.26777429756109544,4,8,32,FALSE
stations,CMTS,sst,1985,13,97,4.623387936055535,0.3226801791944219,4,8,32,FALSE
stations,CMTS,sst,1985,14,105,4.819851422686331,0.3920684540373699,4,8,32,FALSE
stations,CMTS,sst,1985,15,113,5.8238356626125904,0.5069956430571677,4,8,32,FALSE
stations,CMTS,sst,1985,16,121,5.757127266357384,0.45074230515635433,4,8,32,FALSE
stations,CMTS,sst,1985,17,129,6.492210689262915,0.6399341587658468,4,8,32,FALSE
stations,CMTS,sst,1985,18,137,7.25574138845884,0.6445610792645927,4,8,32,FALSE
stations,CMTS,sst,1985,19,145,8.12494606228593,0.21443420599514781,4,8,32,FALSE
stations,CMTS,sst,1985,20,153,8.505604675755675,0.46835945698534903,4,8,32,FALSE
stations,CMTS,sst,1985,21,161,8.59631426482221,0.43682468721289136,4,8,32,FALSE
stations,CMTS,sst,1985,22,169,9.60908645785194,0.6730173411557859,4,8,32,FALSE
stations,CMTS,sst,1985,23,177,10.183058105864706,1.0093350217677939,4,8,32,FALSE
stations,CMTS,sst,1985,24,185,11.405917881609643,0.614074940109411,4,8,32,FALSE
stations,CMTS,sst,1985,25,193,12.670633927901859,0.26157796179292697,4,8,32,FALSE
stations,CMTS,sst,1985,26,201,12.370180583383863,0.532410928070518,4,8,32,FALSE
stations,CMTS,sst,1985,27,209,12.556486795572589,0.5217786857674314,4,8,32,FALSE
stations,CMTS,sst,1985,28,217,14.158697952194267,0.6639585134597042,4,8,32,FALSE
stations,CMTS,sst,1985,29,225,14.714401674753875,0.6770452959702129,4,8,32,FALSE
stations,CMTS,sst,1985,30,233,13.546463720613557,0.7138518035031478,4,8,32,FALSE
stations,CMTS,sst,1985,31,241,12.579630432979986,0.45480629276720763,4,8,32,FALSE
stations,CMTS,sst,1985,32,249,12.86614708227311,0.48004120796007665,4,8,32,FALSE
stations,CMTS,sst,1985,33,257,12.909831789837039,0.3465399264735208,4,8,32,FALSE
stations,CMTS,sst,1985,34,265,12.95792466161272,0.4052030439034948,4,8,32,FALSE
stations,CMTS,sst,1985,35,273,12.152414059904975,0.4278206401869578,4,8,32,FALSE
stations,CMTS,sst,1985,36,281,11.785097144130015,0.16028377732526722,4,8,32,FALSE
stations,CMTS,sst,1985,37,289,10.768218562452976,0.38071124334480055,4,8,32,FALSE
stations,CMTS,sst,1985,38,297,10.394017255976769,0.41956036232358235,4,8,32,FALSE
stations,CMTS,sst,1985,39,305,9.913082006409082,0.2151069053251204,4,8,32,FALSE
stations,CMTS,sst,1985,40,313,9.28468020715916,0.32140966877783717,4,8,32,FALSE
stations,CMTS,sst,1985,41,321,9.354172913314299,0.18565509904449443,4,8,32,FALSE
stations,CMTS,sst,1985,42,329,8.651324255718844,0.41725215587511133,4,8,32,FALSE
stations,CMTS,sst,1985,43,337,8.031352992637455,0.21090518833240907,4,8,32,FALSE
stations,CMTS,sst,1985,44,345,7.446004400711976,0.26462344267528964,4,8,32,FALSE
stations,CMTS,sst,1985,45,353,6.9848480021129875,0.3031661289251004,4,8,32,FALSE
stations,CMTS,sst,1985,46,361,6.7776850369015955,0.15492749144761486,4,5,20,FALSE
stations,CMTS,sst,1986,1,1,6.306488192750784,0.4145505576721534,4,8,32,FALSE
stations,CMTS,sst,1986,2,9,5.890558108862108,0.38008554564920344,4,8,32,FALSE
stations,CMTS,sst,1986,3,17,5.278643370661617,0.3850441723496192,4,8,32,FALSE
stations,CMTS,sst,1986,4,25,4.543639548981773,0.4684183328139563,4,8,32,FALSE
stations,CMTS,sst,1986,5,33,4.772133849899117,0.3070765864945645,4,8,32,FALSE
stations,CMTS,sst,1986,6,41,4.276543265673555,0.3939123738800213,4,8,32,FALSE
stations,CMTS,sst,1986,7,49,4.250872900552239,0.39599772030277236,4,8,32,FALSE
stations,CMTS,sst,1986,8,57,4.322692631819563,0.4155857375433253,4,8,32,FALSE
stations,CMTS,sst,1986,9,65,4.140593654148218,0.37922967357812704,4,8,32,FALSE
stations,CMTS,sst,1986,10,73,4.27416347816326,0.48628605224479743,4,8,32,FALSE
stations,CMTS,sst,1986,11,81,3.8140119782009374,0.4072302264622841,4,8,32,FALSE
stations,CMTS,sst,1986,12,89,4.314724861028947,0.4052909793228358,4,8,32,FALSE
stations,CMTS,sst,1986,13,97,4.554649937456298,0.5545839820875568,4,8,32,FALSE
stations,CMTS,sst,1986,14,105,5.36970708393281,0.36433590416912615,4,8,32,FALSE
stations,CMTS,sst,1986,15,113,7.041213822506444,0.7436889305339225,4,8,32,FALSE
stations,CMTS,sst,1986,16,121,6.156535319917051,0.2341447960658568,4,8,32,FALSE
stations,CMTS,sst,1986,17,129,6.923399501076684,0.4585513488941504,4,8,32,FALSE
stations,CMTS,sst,1986,18,137,8.298443288405128,0.40325975166994105,4,8,32,FALSE
stations,CMTS,sst,1986,19,145,8.228446174257133,0.6984528112205473,4,8,32,FALSE
stations,CMTS,sst,1986,20,153,8.104160902004146,0.2683150751949869,4,8,32,FALSE
stations,CMTS,sst,1986,21,161,9.395549758049034,0.6796070526664673,4,8,32,FALSE
stations,CMTS,sst,1986,22,169,9.933529684468834,0.6538975220330263,4,8,32,FALSE
stations,CMTS,sst,1986,23,177,10.450495106527066,0.4304726692818911,4,8,32,FALSE
stations,CMTS,sst,1986,24,185,10.916294058446674,0.5280813517524044,4,8,32,FALSE
stations,CMTS,sst,1986,25,193,11.993490086171876,0.79134159210105115,4,8,32,FALSE
stations,CMTS,sst,1986,26,201,13.757336081227535,0.6299485030841894,4,8,32,FALSE
stations,CMTS,sst,1986,27,209,14.036569835858856,0.7708093183724277,4,8,32,FALSE
stations,CMTS,sst,1986,28,217,14.53368688863558,0.5914901705318891,4,8,32,FALSE
stations,CMTS,sst,1986,29,225,15.381379281379251,0.5640627248912539,4,8,32,FALSE
stations,CMTS,sst,1986,30,233,14.084570511068167,1.1652795264151457,4,8,32,FALSE
stations,CMTS,sst,1986,31,241,12.535578367922282,0.49615736551175943,4,8,32,FALSE
stations,CMTS,sst,1986,32,249,12.591661089589056,0.36067505692105245,4,8,32,FALSE
stations,CMTS,sst,1986,33,257,11.524013191680133,0.19657196066747595,4,8,32,FALSE
stations,CMTS,sst,1986,34,265,11.815317573547068,0.20648568207936968,4,8,32,FALSE
stations,CMTS,sst,1986,35,273,12.060990194980507,0.49288647362920923,4,8,32,FALSE
stations,CMTS,sst,1986,36,281,10.983705476887454,0.1685119019371573,4,8,32,FALSE
stations,CMTS,sst,1986,37,289,10.558515681367107,0.17907380058069905,4,8,32,FALSE
stations,CMTS,sst,1986,38,297,10.27397877108284,0.21678124712622052,4,8,32,FALSE
stations,CMTS,sst,1986,39,305,9.593158401127523,0.193430892059102,4,8,32,FALSE
stations,CMTS,sst,1986,40,313,8.819424957275666,0.5635643748366889,4,8,32,FALSE
stations,CMTS,sst,1986,41,321,8.717221657929295,0.1506004331823159,4,8,32,FALSE
stations,CMTS,sst,1986,42,329,8.41692944182794,0.36282378076772004,4,8,32,FALSE
stations,CMTS,sst,1986,43,337,8.056240558974558,0.2364217236807598,4,8,32,FALSE
stations,CMTS,sst,1986,44,345,7.42292905132602,0.3761448390292647,4,8,32,FALSE
stations,CMTS,sst,1986,45,353,6.8188211235896405,0.2495995034280633,4,8,32,FALSE
stations,CMTS,sst,1986,46,361,6.7814825582310485,0.16567624634132191,4,5,20,FALSE
stations,WBTS,sst,1986,1,1,6.783749997615814,0.11987347185093629,1,8,8,FALSE
stations,WBTS,sst,1986,2,9,6.331250011920929,0.3695340045076735,1,8,8,FALSE
stations,WBTS,sst,1986,3,17,5.9825000166893005,0.38358274350043925,1,8,8,FALSE
stations,WBTS,sst,1986,4,25,5.767499923706055,0.255887855706824,1,8,8,FALSE
stations,WBTS,sst,1986,5,33,5.599999964237213,0.27723120682876234,1,8,8,FALSE
stations,WBTS,sst,1986,6,41,5.366250038146973,0.056552707995892244,1,8,8,FALSE
stations,WBTS,sst,1986,7,49,4.936250030994415,0.22277070159583814,1,8,8,FALSE
stations,WBTS,sst,1986,8,57,4.636250078678131,0.20507404483813216,1,8,8,FALSE
stations,WBTS,sst,1986,9,65,4.836250007152557,0.06045950958757876,1,8,8,FALSE
stations,WBTS,sst,1986,10,73,5.014999985694885,0.17888546561762883,1,8,8,FALSE
stations,WBTS,sst,1986,11,81,4.840000033378601,0.1740278286095202,1,8,8,FALSE
stations,WBTS,sst,1986,12,89,5.447500050067902,0.26596191225043136,1,8,8,FALSE
stations,WBTS,sst,1986,13,97,5.568750023841858,0.28447638118107954,1,8,8,FALSE
stations,WBTS,sst,1986,14,105,5.7350000739097595,0.29447284172827803,1,8,8,FALSE
stations,WBTS,sst,1986,15,113,6.949999988079071,0.6144451481061962,1,8,8,FALSE
stations,WBTS,sst,1986,16,121,6.758750021457672,0.22112944194812376,1,8,8,FALSE
stations,WBTS,sst,1986,17,129,7.6100000739097595,0.4631878577092135,1,8,8,FALSE
stations,WBTS,sst,1986,18,137,9.347500085830688,0.3719733256286489,1,8,8,FALSE
stations,WBTS,sst,1986,19,145,8.660000026226044,0.9018870152835803,1,8,8,FALSE
stations,WBTS,sst,1986,20,153,8.960000038146973,0.4155204151969727,1,8,8,FALSE
stations,WBTS,sst,1986,21,161,10.362499952316284,0.684955650660095,1,8,8,FALSE
stations,WBTS,sst,1986,22,169,11.15375006198883,0.41161490495180664,1,8,8,FALSE
stations,WBTS,sst,1986,23,177,12.131249904632568,0.32108911621672176,1,8,8,FALSE
stations,WBTS,sst,1986,24,185,13.377500057220459,0.5704071851631293,1,8,8,FALSE
stations,WBTS,sst,1986,25,193,14.790000200271606,0.5747048761471529,1,8,8,FALSE
stations,WBTS,sst,1986,26,201,15.68500018119812,0.9003015672349323,1,8,8,FALSE
stations,WBTS,sst,1986,27,209,16.486250042915344,0.7332889427472834,1,8,8,FALSE
stations,WBTS,sst,1986,28,217,17.484999895095825,0.1578425077975118,1,8,8,FALSE
stations,WBTS,sst,1986,29,225,17.37999987602234,0.38172533478788084,1,8,8,FALSE
stations,WBTS,sst,1986,30,233,16.079999923706055,0.90101540726303,1,8,8,FALSE
stations,WBTS,sst,1986,31,241,15.327499866485596,0.26271925757175635,1,8,8,FALSE
stations,WBTS,sst,1986,32,249,15.364999890327454,0.3898717461861695,1,8,8,FALSE
stations,WBTS,sst,1986,33,257,13.881250023841858,0.14865454730974803,1,8,8,FALSE
stations,WBTS,sst,1986,34,265,13.715000033378601,0.22277478500611778,1,8,8,FALSE
stations,WBTS,sst,1986,35,273,13.351249814033508,0.463201094583673,1,8,8,FALSE
stations,WBTS,sst,1986,36,281,12.213750004768372,0.21810473244491424,1,8,8,FALSE
stations,WBTS,sst,1986,37,289,11.676249861717224,0.18368741173472022,1,8,8,FALSE
stations,WBTS,sst,1986,38,297,11.101250052452087,0.21905229546677385,1,8,8,FALSE
stations,WBTS,sst,1986,39,305,10.46625006198883,0.3134569941105728,1,8,8,FALSE
stations,WBTS,sst,1986,40,313,9.417500138282776,0.6489717493990057,1,8,8,FALSE
stations,WBTS,sst,1986,41,321,9.121249914169312,0.18003470018249434,1,8,8,FALSE
stations,WBTS,sst,1986,42,329,8.596249997615814,0.48444188100480196,1,8,8,FALSE
stations,WBTS,sst,1986,43,337,8.46874988079071,0.1633082924260548,1,8,8,FALSE
stations,WBTS,sst,1986,44,345,7.8424999713897705,0.30179216206779874,1,8,8,FALSE
stations,WBTS,sst,1986,45,353,7.505000054836273,0.19198220199172467,1,8,8,FALSE
stations,WBTS,sst,1986,46,361,7.157999897003174,0.033466319276582425,1,5,5,FALSE
stations,CMTS,sst,1987,1,1,6.541520319071391,0.31422524900227083,4,8,32,FALSE
stations,CMTS,sst,1987,2,9,6.349855839801677,0.2717692844677277,4,8,32,FALSE
stations,CMTS,sst,1987,3,17,5.923438377097281,0.30379831698291276,4,8,32,FALSE
stations,CMTS,sst,1987,4,25,5.218263851301521,0.4241568288173194,4,8,32,FALSE
stations,CMTS,sst,1987,5,33,4.550344937288543,0.22207360523388225,4,8,32,FALSE
stations,CMTS,sst,1987,6,41,4.154326697248094,0.318142002155649,4,8,32,FALSE
stations,CMTS,sst,1987,7,49,3.91972809128109,0.24080431330990026,4,8,32,FALSE
stations,CMTS,sst,1987,8,57,3.5199840675835885,0.13406836911970585,4,8,32,FALSE
stations,CMTS,sst,1987,9,65,3.289386745555792,0.588115247127465,4,8,32,FALSE
stations,CMTS,sst,1987,10,73,2.794198629148751,0.11858736109623187,4,8,32,FALSE
stations,CMTS,sst,1987,11,81,2.5201293817352224,0.32616363572137796,4,8,32,FALSE
stations,CMTS,sst,1987,12,89,2.7736123410001223,0.5134555318862283,4,8,32,FALSE
stations,CMTS,sst,1987,13,97,3.4387778481789377,0.45247462141319267,4,8,32,FALSE
stations,CMTS,sst,1987,14,105,4.326722206553186,0.7337829331981686,4,8,32,FALSE
stations,CMTS,sst,1987,15,113,4.062129759701289,0.3035113583572036,4,8,32,FALSE
stations,CMTS,sst,1987,16,121,4.539302535043894,0.3090593134070477,4,8,32,FALSE
stations,CMTS,sst,1987,17,129,5.719584940832687,0.3268423561556382,4,8,32,FALSE
stations,CMTS,sst,1987,18,137,6.553422047978067,0.6057586519098332,4,8,32,FALSE
stations,CMTS,sst,1987,19,145,8.373626855263225,1.162525414193433,4,8,32,FALSE
stations,CMTS,sst,1987,20,153,9.563231289767735,0.397852190774523,4,8,32,FALSE
stations,CMTS,sst,1987,21,161,9.80875893826949,0.5021313104405577,4,8,32,FALSE
stations,CMTS,sst,1987,22,169,10.500545579672512,0.6095310547781522,4,8,32,FALSE
stations,CMTS,sst,1987,23,177,11.04280819035803,0.563875367593287,4,8,32,FALSE
stations,CMTS,sst,1987,24,185,12.175752700361974,0.5302393465167096,4,8,32,FALSE
stations,CMTS,sst,1987,25,193,11.881617837932808,0.9580067347675879,4,8,32,FALSE
stations,CMTS,sst,1987,26,201,12.993940782922948,0.9092853804778358,4,8,32,FALSE
stations,CMTS,sst,1987,27,209,12.699545700427887,0.665648131612532,4,8,32,FALSE
stations,CMTS,sst,1987,28,217,13.550142580101987,0.6661186473399665,4,8,32,FALSE
stations,CMTS,sst,1987,29,225,14.152213068171223,0.6081237733855184,4,8,32,FALSE
stations,CMTS,sst,1987,30,233,12.848792387124474,0.7642442986662077,4,8,32,FALSE
stations,CMTS,sst,1987,31,241,12.634806028153832,0.5015679908421212,4,8,32,FALSE
stations,CMTS,sst,1987,32,249,13.608155554175587,0.9470440496206429,4,8,32,FALSE
stations,CMTS,sst,1987,33,257,12.560175681038844,0.5775447847868378,4,8,32,FALSE
stations,CMTS,sst,1987,34,265,11.886704258104212,0.6164688660870512,4,8,32,FALSE
stations,CMTS,sst,1987,35,273,10.98715258435756,0.44554189299740027,4,8,32,FALSE
stations,CMTS,sst,1987,36,281,10.155687261963521,0.2813142019571288,4,8,32,FALSE
stations,CMTS,sst,1987,37,289,10.463108192845702,0.6170375095088504,4,8,32,FALSE
stations,CMTS,sst,1987,38,297,10.020806315090583,0.1632028213176071,4,8,32,FALSE
stations,CMTS,sst,1987,39,305,9.424695117995851,0.2889243743244714,4,8,32,FALSE
stations,CMTS,sst,1987,40,313,8.538857488732269,0.26254721346327065,4,8,32,FALSE
stations,CMTS,sst,1987,41,321,8.399189843861869,0.34159573908520163,4,8,32,FALSE
stations,CMTS,sst,1987,42,329,8.104887232125323,0.2475172516420021,4,8,32,FALSE
stations,CMTS,sst,1987,43,337,7.312458839187589,0.4742074970136573,4,8,32,FALSE
stations,CMTS,sst,1987,44,345,7.018632136246581,0.3695800183693456,4,8,32,FALSE
stations,CMTS,sst,1987,45,353,6.384150108417375,0.31073644751016705,4,8,32,FALSE
stations,CMTS,sst,1987,46,361,5.533379314363907,0.1505807152235506,4,5,20,FALSE
stations,WBTS,sst,1987,1,1,7.042500019073486,0.03693625398874368,1,8,8,FALSE
stations,WBTS,sst,1987,2,9,6.708750009536743,0.20244489825024065,1,8,8,FALSE
stations,WBTS,sst,1987,3,17,6.310000002384186,0.3594440570326967,1,8,8,FALSE
stations,WBTS,sst,1987,4,25,5.915000021457672,0.3479325643213842,1,8,8,FALSE
stations,WBTS,sst,1987,5,33,4.883750021457672,0.3867423973527378,1,8,8,FALSE
stations,WBTS,sst,1987,6,41,4.460000038146973,0.17872559158797383,1,8,8,FALSE
stations,WBTS,sst,1987,7,49,3.726250022649765,0.35700891788014333,1,8,8,FALSE
stations,WBTS,sst,1987,8,57,3.298749953508377,0.1304319598927591,1,8,8,FALSE
stations,WBTS,sst,1987,9,65,3.4625000059604645,0.438039508413489,1,8,8,FALSE
stations,WBTS,sst,1987,10,73,2.7162499725818634,0.3026047452688717,1,8,8,FALSE
stations,WBTS,sst,1987,11,81,2.9024999737739563,0.31476743873637275,1,8,8,FALSE
stations,WBTS,sst,1987,12,89,3.271250009536743,0.3079628239544279,1,8,8,FALSE
stations,WBTS,sst,1987,13,97,3.8112499713897705,0.39545406346364703,1,8,8,FALSE
stations,WBTS,sst,1987,14,105,4.517500042915344,0.3631901368811568,1,8,8,FALSE
stations,WBTS,sst,1987,15,113,4.311249911785126,0.1574290915008169,1,8,8,FALSE
stations,WBTS,sst,1987,16,121,4.671249985694885,0.38316116861039795,1,8,8,FALSE
stations,WBTS,sst,1987,17,129,5.85999995470047,0.42040788988006367,1,8,8,FALSE
stations,WBTS,sst,1987,18,137,6.950000047683716,0.5927177152907426,1,8,8,FALSE
stations,WBTS,sst,1987,19,145,8.678750038146973,0.9947927826888192,1,8,8,FALSE
stations,WBTS,sst,1987,20,153,10.198750019073486,0.09387493564469596,1,8,8,FALSE
stations,WBTS,sst,1987,21,161,10.75124967098236,0.4700589055103642,1,8,8,FALSE
stations,WBTS,sst,1987,22,169,11.164999961853027,0.7443885645866906,1,8,8,FALSE
stations,WBTS,sst,1987,23,177,11.322500109672546,0.3955013422986624,1,8,8,FALSE
stations,WBTS,sst,1987,24,185,13.451249837875366,1.410728587032925,1,8,8,FALSE
stations,WBTS,sst,1987,25,193,14.663749933242798,0.7702118848709267,1,8,8,FALSE
stations,WBTS,sst,1987,26,201,14.847500085830688,0.5228971907684804,1,8,8,FALSE
stations,WBTS,sst,1987,27,209,16.007500052452087,0.26423742026147345,1,8,8,FALSE
stations,WBTS,sst,1987,28,217,15.316250085830688,1.0807528858587516,1,8,8,FALSE
stations,WBTS,sst,1987,29,225,17.46375012397766,0.8194589361170803,1,8,8,FALSE
stations,WBTS,sst,1987,30,233,16.62999999523163,0.7459605330830611,1,8,8,FALSE
stations,WBTS,sst,1987,31,241,15.225000143051147,0.2120644971928414,1,8,8,FALSE
stations,WBTS,sst,1987,32,249,15.643750309944153,0.5146410511111188,1,8,8,FALSE
stations,WBTS,sst,1987,33,257,15.454999804496765,0.6001426049110926,1,8,8,FALSE
stations,WBTS,sst,1987,34,265,13.898750066757202,0.5121507669086892,1,8,8,FALSE
stations,WBTS,sst,1987,35,273,12.707499980926514,0.663082616809414,1,8,8,FALSE
stations,WBTS,sst,1987,36,281,11.425000071525574,0.21307263105297225,1,8,8,FALSE
stations,WBTS,sst,1987,37,289,11.065000176429749,0.49106317753987466,1,8,8,FALSE
stations,WBTS,sst,1987,38,297,10.648750066757202,0.25463912084466733,1,8,8,FALSE
stations,WBTS,sst,1987,39,305,9.743749856948853,0.5230388956588427,1,8,8,FALSE
stations,WBTS,sst,1987,40,313,8.807500004768372,0.2487540205436318,1,8,8,FALSE
stations,WBTS,sst,1987,41,321,8.409999966621399,0.33962184986039423,1,8,8,FALSE
stations,WBTS,sst,1987,42,329,8.027499973773956,0.16816220451785738,1,8,8,FALSE
stations,WBTS,sst,1987,43,337,7.386250019073486,0.3651198597571228,1,8,8,FALSE
stations,WBTS,sst,1987,44,345,7.308750092983246,0.338502484236625,1,8,8,FALSE
stations,WBTS,sst,1987,45,353,6.777500033378601,0.3177937462041752,1,8,8,FALSE
stations,WBTS,sst,1987,46,361,5.709999942779541,0.4462623634015116,1,5,5,FALSE
stations,CMTS,sst,1988,1,1,4.724301784406838,0.3645027855012572,4,8,32,FALSE
stations,CMTS,sst,1988,2,9,4.110226906661179,0.2855571935292653,4,8,32,FALSE
stations,CMTS,sst,1988,3,17,4.027527854573674,0.30718114247624884,4,8,32,FALSE
stations,CMTS,sst,1988,4,25,3.738282947116554,0.10054908357151478,4,8,32,FALSE
stations,CMTS,sst,1988,5,33,3.4989230348391893,0.1510789918026519,4,8,32,FALSE
stations,CMTS,sst,1988,6,41,3.5227002524220015,0.1760795271018248,4,8,32,FALSE
stations,CMTS,sst,1988,7,49,3.353514147078734,0.20841957607896017,4,8,32,FALSE
stations,CMTS,sst,1988,8,57,3.547958747186408,0.21802248266521465,4,8,32,FALSE
stations,CMTS,sst,1988,9,65,3.5185024529338498,0.21446109209977296,4,8,32,FALSE
stations,CMTS,sst,1988,10,73,3.273972358957408,0.2738682469745,4,8,32,FALSE
stations,CMTS,sst,1988,11,81,3.473822758113435,0.28215107336885065,4,8,32,FALSE
stations,CMTS,sst,1988,12,89,4.371609553214491,0.4719402400111684,4,8,32,FALSE
stations,CMTS,sst,1988,13,97,4.333645381859359,0.33886540792025344,4,8,32,FALSE
stations,CMTS,sst,1988,14,105,4.777915235356773,0.15378790394349476,4,8,32,FALSE
stations,CMTS,sst,1988,15,113,5.215273040434502,0.2377231271453474,4,8,32,FALSE
stations,CMTS,sst,1988,16,121,5.768100620148151,0.5470392594030448,4,8,32,FALSE
stations,CMTS,sst,1988,17,129,6.882780625424701,0.18830614341315202,4,8,32,FALSE
stations,CMTS,sst,1988,18,137,7.159361507630679,0.6391949022411084,4,8,32,FALSE
stations,CMTS,sst,1988,19,145,8.372685119982927,0.5479140331702149,4,8,32,FALSE
stations,CMTS,sst,1988,20,153,8.145576950672893,0.2754084325401971,4,8,32,FALSE
stations,CMTS,sst,1988,21,161,9.42455772824702,0.9420834972752808,4,8,32,FALSE
stations,CMTS,sst,1988,22,169,10.428228429872721,0.4876384433306044,4,8,32,FALSE
stations,CMTS,sst,1988,23,177,10.65488895264617,0.6928656671934794,4,8,32,FALSE
stations,CMTS,sst,1988,24,185,12.136328986575196,1.0801250056016793,4,8,32,FALSE
stations,CMTS,sst,1988,25,193,12.655164037207816,0.49385818993129127,4,8,32,FALSE
stations,CMTS,sst,1988,26,201,13.010455058811306,0.6956373415678038,4,8,32,FALSE
stations,CMTS,sst,1988,27,209,14.8618607776756,0.4387762366716711,4,8,32,FALSE
stations,CMTS,sst,1988,28,217,14.143851984131192,0.6144229200730748,4,8,32,FALSE
stations,CMTS,sst,1988,29,225,14.388766252068585,0.995922894355368,4,8,32,FALSE
stations,CMTS,sst,1988,30,233,14.412833443702556,0.6613666311761647,4,8,32,FALSE
stations,CMTS,sst,1988,31,241,13.465457212765202,1.2506409376074996,4,8,32,FALSE
stations,CMTS,sst,1988,32,249,12.48590545793673,0.3698472778702518,4,8,32,FALSE
