"fYear","month","polygon","n_observations","mean_cfin_0_80","sd_cfin_0_80","min_cfin_0_80","max_cfin_0_80","mean_cgla_0_80","sd_cgla_0_80","min_cgla_0_80","max_cgla_0_80","mean_chyp_0_80","sd_chyp_0_80","min_chyp_0_80","max_chyp_0_80","mean_cfin_below_80","sd_cfin_below_80","min_cfin_below_80","max_cfin_below_80","mean_cgla_below_80","sd_cgla_below_80","min_cgla_below_80","max_cgla_below_80","mean_chyp_below_80","sd_chyp_below_80","min_chyp_below_80","max_chyp_below_80","mean_cfin_total","sd_cfin_total","min_cfin_total","max_cfin_total","mean_cgla_total","sd_cgla_total","min_cgla_total","max_cgla_total","mean_chyp_total","sd_chyp_total","min_chyp_total","max_chyp_total"
2022,11,"ecomon_20",80,13.99,7.322,2.971,30.803,0,0,0,0,0.067,0.017,0.029,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.99,7.322,2.971,30.803,0,0,0,0,0.067,0.017,0.029,0.104
2022,11,"ecomon_21",17,3.991,2.673,0.946,11.246,0,0,0,0,0.033,0.018,0.009,0.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.991,2.673,0.946,11.246,0,0,0,0,0.033,0.018,0.009,0.074
2022,11,"ecomon_22",38,4.38,6.999,0,26.113,0,0,0,0,0.014,0.017,0,0.065,18.069,17.394,2.295,61.678,0,0,0,0,0.117,0.11,0.014,0.468,22.45,23.866,2.669,86.086,0,0,0,0,0.132,0.12,0.016,0.509
2022,11,"ecomon_23",151,79.066,29.955,0.681,135.732,0,0,0,0,0.141,0.05,0.004,0.244,22.321,20.026,0.004,82.027,0,0,0,0,0.02,0.025,0,0.104,87.196,27.151,2.175,141.132,0,0,0,0,0.148,0.049,0.01,0.253
2022,11,"ecomon_24",82,19.296,13.05,3.34,55.973,0,0,0,0,0.045,0.018,0.013,0.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.296,13.05,3.34,55.973,0,0,0,0,0.045,0.018,0.013,0.088
2022,11,"ecomon_25",70,2.833,2.275,0.11,9.083,0,0,0,0,0.01,0.007,0,0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.833,2.275,0.11,9.083,0,0,0,0,0.01,0.007,0,0.026
2022,11,"ecomon_26",43,4.378,4.429,0.021,14.984,0,0,0,0,0.02,0.024,0,0.087,28.478,21.432,0.959,92.989,0,0,0,0,0.29,0.273,0.022,1.3,32.856,23.843,1.044,98.116,0,0,0,0,0.31,0.278,0.023,1.372
2022,11,"ecomon_27",126,31.668,10.461,8.257,54.868,0,0,0,0,0.145,0.045,0.051,0.232,11.935,10.089,0.071,37.949,0,0,0,0,0.029,0.04,0,0.147,37.162,10.825,14.873,64.748,0,0,0,0,0.158,0.051,0.063,0.27
2022,11,"ecomon_28",24,10.481,14.765,0,55.876,0,0,0,0,0.788,1.077,0.028,5.099,194.956,97.525,74.915,378.873,0.057,0.208,0,1.024,11.068,10.676,0.938,38.052,205.437,96.367,82.219,382.563,0.057,0.208,0,1.024,11.857,11.531,0.97,42.459
2022,11,"ecomon_29",157,71.914,34.664,6.796,141.678,0,0,0,0,0.39,0.232,0.027,1.104,38.782,51.117,0.113,249.8,0,0,0,0.002,0.422,1.362,0,7.983,89.699,44.166,23.386,261.626,0,0,0,0.002,0.583,0.938,0.097,8.153
2022,11,"ecomon_30",131,12.12,8.564,1.617,48.704,0,0,0,0,0.054,0.037,0.008,0.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.12,8.564,1.617,48.704,0,0,0,0,0.054,0.037,0.008,0.213
2022,11,"ecomon_31",67,14.369,12.865,1.088,59.506,0,0,0,0,0.064,0.056,0.005,0.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.369,12.865,1.088,59.506,0,0,0,0,0.064,0.056,0.005,0.249
2022,11,"ecomon_32",56,67.394,40.881,18.814,152.969,0.001,0.001,0,0.002,0.374,0.309,0.02,1.192,315.799,186.679,0.792,574.473,0.012,0.01,0,0.034,5.367,4.75,0.001,17.469,332.44,174.742,34.951,595.403,0.011,0.011,0,0.035,4.878,4.575,0.156,17.519
2022,11,"ecomon_33",70,100.305,59.669,1.053,201.271,0,0.001,0,0.004,0.22,0.15,0.004,0.637,87.787,77.673,0.712,269.058,0.001,0.002,0,0.007,0.08,0.106,0,0.388,131.657,101.339,1.053,410.717,0,0.002,0,0.011,0.248,0.193,0.004,0.778
2022,11,"ecomon_34",136,83.585,25.008,38.176,167.264,0.002,0.001,0,0.005,0.062,0.045,0.009,0.304,879.461,378.939,262.888,1709.818,0.025,0.026,0.001,0.1,3.199,2.662,0.349,14.182,963.046,372.741,372.34,1776.375,0.027,0.027,0.001,0.104,3.261,2.649,0.491,14.317
2022,11,"ecomon_35",39,193.323,156.067,18.708,611.933,0.003,0.005,0,0.025,0.524,0.555,0.025,2.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.323,156.067,18.708,611.933,0.003,0.005,0,0.025,0.524,0.555,0.025,2.245
2022,11,"ecomon_36",93,325.911,198.017,37.64,836.615,0.011,0.006,0.001,0.025,0.945,0.72,0.022,3.024,678.057,407.039,7.474,1412.845,0.05,0.043,0,0.153,3.741,4.049,0.003,15.768,792.532,371.562,80.096,1555.368,0.046,0.044,0.001,0.161,3.52,3.542,0.118,16.166
2022,11,"ecomon_37",123,41.361,19.585,13.616,92.504,0.004,0.002,0.001,0.01,0.378,0.342,0.023,1.489,1527.933,251.639,1012.996,1977.713,0.153,0.068,0.025,0.292,13.796,6.189,3.946,29.578,1569.294,257.418,1053.97,2054.93,0.157,0.069,0.026,0.295,14.174,6.5,3.972,31.067
2022,11,"ecomon_38",214,193.247,140.904,3.867,558.187,0.011,0.01,0,0.036,2.186,2.748,0.034,10.421,1268.326,354.503,241.133,1999.971,0.07,0.036,0.001,0.15,47.995,35.23,6.371,128.097,1461.573,271.509,566.324,2088.844,0.08,0.039,0.001,0.162,50.181,37.717,6.501,138.518
2022,11,"ecomon_40",61,403.608,248.081,9.139,859.848,0.019,0.011,0.004,0.04,2.383,1.382,0.035,5.189,423.328,295.952,13.354,842.823,0.024,0.018,0.001,0.057,1.309,1.308,0.012,4.006,535.464,377.003,9.139,1317.661,0.026,0.021,0.004,0.082,2.791,1.896,0.035,8.713
2022,11,"ecomon_41",249,202.595,125.445,71.026,938.066,0.013,0.005,0.005,0.041,1.17,2.251,0.037,21.842,1377.851,385.938,10.887,2194.105,0.101,0.044,0,0.207,16.636,16.171,0.016,102.582,1574.912,302.834,494.005,2357.382,0.113,0.043,0.012,0.216,17.739,16.316,2.225,103.903
2022,11,"ecomon_42",214,297.511,280.274,24.325,826.8,0.023,0.023,0.002,0.082,1.045,0.994,0.043,3.9,1715.56,446.703,764.084,2545.118,0.129,0.042,0.031,0.236,55.462,32.74,10.981,173.245,2013.071,229.056,1323.61,2631.275,0.152,0.036,0.053,0.239,56.507,33.527,11.14,175.931
2022,11,"ecomon_43",96,777.233,165.992,65.842,1047.822,0.041,0.013,0.004,0.077,5.275,6.577,0.157,24.243,756.412,460.268,26.953,2162.484,0.046,0.033,0.001,0.145,38.486,23.058,1.058,111.357,1533.645,381.064,687.873,2228.326,0.087,0.04,0.021,0.187,43.761,19.413,14.977,113.504
2022,11,"ecomon_44",47,660.092,213.757,362.806,1040.232,0.021,0.008,0.01,0.044,16.433,8.255,5.547,31.096,61.237,122.704,0.118,590.711,0.002,0.005,0,0.025,5.683,14.614,0.003,69.79,688.756,268.872,362.806,1630.327,0.022,0.01,0.01,0.069,19.093,13.654,5.547,82.296
2022,11,"ecomon_45",41,651.186,184.381,290.543,902.438,0.015,0.006,0.006,0.033,11.664,7.217,2.63,29.889,410.678,356.398,0.977,1250.893,0.011,0.011,0,0.041,4.541,7.249,0.002,27.64,851.517,307.519,290.543,1584.608,0.02,0.011,0.006,0.052,13.879,9.029,2.63,38.37
2022,11,"ecomon_46",27,1016.31,173.278,325.681,1281.578,0.043,0.013,0.013,0.068,7.959,9.854,0.905,38.27,946.975,478.871,148.69,1761.358,0.046,0.031,0.003,0.108,95.335,72.721,15.607,273.655,1963.284,395.395,1243.467,2544.294,0.088,0.043,0.031,0.176,103.295,67.29,35.21,274.914
2022,11,"ecomon_47",135,545.709,106.076,248.666,812.369,0.027,0.02,0.001,0.109,4.739,2.659,0.154,14.219,245.867,237.073,0.864,767.034,0.012,0.013,0,0.053,14.22,15.277,0.008,58.532,767.9,266.935,248.666,1349.671,0.038,0.029,0.002,0.143,17.589,13.345,2.04,59.58
2022,11,"WSS",358,559.545,250.34,0.862,1068.959,0.03,0.021,0,0.129,6.2,6.634,0.006,31.096,422.311,403.949,0.118,1410.73,0.026,0.031,0,0.147,22.601,22.071,0.003,100.418,854.454,536.605,0.862,2109.531,0.049,0.044,0.001,0.203,21.983,19.684,0.006,103.295
2022,11,"EGOM",217,413.494,332.179,6.668,1281.578,0.013,0.009,0.005,0.055,6.41,8.766,0.035,39.041,1274.01,646.709,0.977,2545.118,0.068,0.048,0,0.18,34.993,34.996,0.002,191.755,1264.791,692.162,6.668,2631.275,0.059,0.049,0.005,0.185,29.792,31.767,0.035,193.922
2022,11,"JB",98,305.798,319.436,24.325,879.184,0.025,0.026,0.002,0.082,1.622,0.938,0.092,3.9,1858.455,434.369,1066.069,2417.394,0.149,0.044,0.062,0.236,73.157,26.061,31.458,157.942,2164.253,133.97,1840.759,2492.125,0.173,0.032,0.077,0.239,74.78,26.691,31.627,160.894
2022,11,"Browns",669,786.455,275.48,9.897,1624.734,1.293,3.815,0.001,23.137,6.984,10.995,0.053,64.726,759.353,661.932,0.586,2451.369,2.861,8.921,0,51.196,59.7,92.142,0.004,492.442,1469.759,729.546,9.897,3141.793,3.868,12.317,0.004,74.333,60.706,98.393,0.053,557.168
2022,11,"Halifax",2587,1034.453,478.622,7.534,2525.452,9.348,15.001,0.002,99.28,87.122,125.186,0.046,1334.869,2267.767,1522.968,0.438,5427.916,34.46,56.449,0,284.477,1056.192,1383.516,0.011,5914.012,2808.694,1837.919,7.534,6974.154,36.308,65.727,0.002,383.757,913.459,1392.183,0.046,6455.053
2022,11,"GeorgesNEC",180,254.751,159.279,3.69,560.584,0.015,0.012,0,0.039,2.727,2.749,0.034,10.421,1112.309,278.101,350.624,1856.93,0.063,0.034,0.005,0.133,59.992,32.189,6.467,128.097,1367.06,247.789,360.265,1905.094,0.078,0.04,0.006,0.162,62.719,34.58,6.501,138.518
2022,11,"GMB150",36,1007.359,124.122,792.182,1329.831,0.058,0.017,0.029,0.09,5.861,8.103,0.953,38.952,1177.48,395.163,13.199,1765.628,0.073,0.037,0,0.145,171.312,109.628,0.539,383.797,2184.839,400.737,1038.928,2790.213,0.131,0.053,0.029,0.23,177.173,106.06,39.491,386.965
2022,11,"BOF",44,1025.176,386.487,31.394,1431.338,0.055,0.018,0.01,0.08,27.722,17.241,0.172,58.395,433.828,343.051,2.928,1204.686,0.023,0.02,0,0.076,63.042,49.529,0.099,166.279,1330.827,630.701,31.394,2190.667,0.072,0.033,0.01,0.137,72.139,47.914,0.172,173.33
2022,12,"ecomon_14",38,3.596,5.15,0.109,16.555,0,0,0,0,0.014,0.021,0,0.094,7.168,4.673,1.827,21.799,0,0,0,0,0.173,0.249,0.024,1.007,10.765,8.202,3.215,31.306,0,0,0,0,0.187,0.268,0.028,1.102
2022,12,"ecomon_15",114,33.495,9.733,10.602,56.512,0,0,0,0,0.06,0.018,0.025,0.107,3.672,3.426,0.118,14.289,0,0,0,0,0.008,0.011,0,0.042,34.365,9.702,10.602,56.512,0,0,0,0,0.062,0.017,0.031,0.107
2022,12,"ecomon_16",129,9.826,5.451,2.403,23.367,0,0,0,0,0.034,0.013,0.011,0.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.826,5.451,2.403,23.367,0,0,0,0,0.034,0.013,0.011,0.066
2022,12,"ecomon_17",30,1.778,0.818,0.524,3.574,0,0,0,0,0.017,0.008,0.005,0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.778,0.818,0.524,3.574,0,0,0,0,0.017,0.008,0.005,0.034
2022,12,"ecomon_18",43,10.428,15.046,0.051,49.767,0,0,0,0,0.015,0.015,0,0.058,12.108,8.579,1.565,30.623,0,0,0,0,0.124,0.119,0.015,0.521,22.536,22.774,2.478,74.883,0,0,0,0,0.139,0.126,0.016,0.566
2022,12,"ecomon_19",144,54.281,17.54,11.77,85.175,0,0,0,0,0.102,0.035,0.015,0.177,3.778,3.947,0.069,14.144,0,0,0,0,0.007,0.01,0,0.034,55.488,18.126,17.347,94.868,0,0,0,0,0.104,0.036,0.033,0.197
2022,12,"ecomon_20",80,17.607,6.747,5.08,32.186,0,0,0,0,0.076,0.02,0.031,0.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.607,6.747,5.08,32.186,0,0,0,0,0.076,0.02,0.031,0.122
2022,12,"ecomon_21",17,6.198,3.587,1.647,15.558,0,0,0,0,0.032,0.017,0.007,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.198,3.587,1.647,15.558,0,0,0,0,0.032,0.017,0.007,0.075
2022,12,"ecomon_22",38,7.172,11.862,0.034,52.538,0,0,0,0,0.012,0.015,0,0.049,11.379,8.631,2.16,41.66,0,0,0,0,0.119,0.131,0.017,0.504,18.551,18.654,3.375,77.96,0,0,0,0,0.131,0.143,0.02,0.548
2022,12,"ecomon_23",151,66.399,18.389,3.516,119.801,0,0,0,0,0.132,0.051,0.007,0.271,6.856,5.863,0.002,21.751,0,0,0,0,0.014,0.015,0,0.058,68.896,17.451,5.333,119.801,0,0,0,0,0.137,0.046,0.016,0.271
2022,12,"ecomon_24",82,22.028,10.903,5.186,53.4,0,0,0,0,0.059,0.024,0.016,0.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.028,10.903,5.186,53.4,0,0,0,0,0.059,0.024,0.016,0.122
2022,12,"ecomon_25",70,4.507,3.491,0.181,12.717,0,0,0,0,0.009,0.008,0,0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.507,3.491,0.181,12.717,0,0,0,0,0.009,0.008,0,0.032
2022,12,"ecomon_26",43,9.814,11.076,0.087,39.241,0,0,0,0,0.013,0.016,0,0.057,23.582,14.047,2.787,62.037,0,0,0,0,0.17,0.134,0.039,0.778,33.396,20.193,2.981,72.795,0,0,0,0,0.183,0.137,0.04,0.822
2022,12,"ecomon_27",126,47.825,10.727,27.391,67.002,0,0,0,0,0.135,0.038,0.039,0.203,5.832,5.209,0.058,20.736,0,0,0,0,0.02,0.025,0,0.103,50.51,11.059,27.391,70.784,0,0,0,0,0.144,0.034,0.086,0.207
2022,12,"ecomon_28",24,25.751,36.223,0.185,140.135,0,0,0,0,0.606,0.648,0.014,2.727,249.017,147.037,62.964,531.935,0.004,0.009,0,0.046,9.084,8.969,0.414,33.072,274.769,140.235,76.628,540.458,0.004,0.009,0,0.046,9.69,9.413,0.428,34.626
2022,12,"ecomon_29",157,92.946,37.85,14.789,177.388,0,0,0,0,0.371,0.262,0.031,1.271,27.031,59.912,0.066,360.367,0,0,0,0,0.418,1.522,0,9.212,105.342,51.016,39.713,375.156,0,0,0,0.001,0.563,1.061,0.114,9.408
2022,12,"ecomon_30",131,27.813,17.765,6.21,93.6,0,0,0,0,0.081,0.057,0.014,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.813,17.765,6.21,93.6,0,0,0,0,0.081,0.057,0.014,0.308
2022,12,"ecomon_31",67,34.261,24.069,4.061,104.038,0,0,0,0,0.098,0.084,0.008,0.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.261,24.069,4.061,104.038,0,0,0,0,0.098,0.084,0.008,0.373
2022,12,"ecomon_32",56,111.968,60.964,25.338,222.197,0,0,0,0.001,0.466,0.41,0.026,1.578,294.418,197.096,0.572,573.302,0.002,0.002,0,0.008,5.969,5.374,0.001,21.171,359.069,163.91,67.58,603.048,0.003,0.002,0,0.008,5.476,5.113,0.218,21.231
2022,12,"ecomon_33",70,129.566,72.483,2.614,267.257,0,0,0,0.001,0.305,0.216,0.003,0.838,30.216,28.311,0.442,104.447,0,0,0,0,0.133,0.193,0,0.833,140.358,87.967,2.614,355.058,0,0,0,0.001,0.353,0.308,0.003,1.671
2022,12,"ecomon_34",136,120.094,49.206,42.58,258.366,0,0,0,0.001,0.09,0.069,0.011,0.371,669.902,285.287,126.657,1323.041,0.003,0.004,0,0.018,4.13,3.045,0.677,14.016,789.996,254.679,338.105,1396.279,0.004,0.004,0,0.019,4.219,3.016,0.986,14.15
2022,12,"ecomon_35",39,216.336,153.205,30.339,600.176,0.005,0.005,0.001,0.021,0.31,0.365,0.014,1.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.336,153.205,30.339,600.176,0.005,0.005,0.001,0.021,0.31,0.365,0.014,1.839
2022,12,"ecomon_36",93,407.319,212.188,44.737,928.41,0.006,0.004,0.001,0.016,0.977,0.684,0.03,3.092,468.192,370.466,3.855,1206.936,0.012,0.013,0,0.048,5.137,5.498,0.003,21.774,729.515,323.034,105.915,1423.62,0.014,0.014,0.001,0.056,4.512,4.984,0.092,22.324
2022,12,"ecomon_37",123,49.538,18.728,30.654,112.686,0.001,0.001,0,0.005,0.427,0.366,0.026,1.509,1191.5,173.394,827.105,1514.883,0.029,0.017,0.004,0.069,15.734,6.477,4.647,29.969,1241.038,178.483,869.129,1599.022,0.03,0.017,0.004,0.07,16.161,6.807,4.678,31.478
2022,12,"ecomon_38",214,183.597,118.64,23.547,462.51,0.003,0.002,0,0.009,2.13,2.704,0.036,11.135,1065.237,223.11,275.749,1549.311,0.017,0.007,0.001,0.031,47.294,33.822,6.567,136.879,1248.833,151.869,647.624,1649.532,0.02,0.008,0.002,0.035,49.424,36.278,7.357,148.014
2022,12,"ecomon_40",61,519.202,263.307,27.938,924.734,0.034,0.017,0.013,0.095,2.078,1.729,0.018,5.675,158.513,121.132,6.688,378.976,0.005,0.004,0,0.013,1.671,1.769,0.012,6.036,568.575,322.269,27.938,1248.927,0.035,0.016,0.015,0.095,2.599,2.611,0.018,10.003
2022,12,"ecomon_41",249,324.372,223.865,78.96,1225.432,0.01,0.008,0.002,0.056,1.05,1.502,0.041,11.262,1071.653,416.325,5.375,2403.383,0.034,0.019,0,0.163,16.151,12.377,0.014,79.656,1391.721,306.94,483.917,2697.718,0.043,0.02,0.005,0.183,17.135,12.14,2.491,80.682
2022,12,"ecomon_42",214,286.663,238.251,50.558,761.48,0.009,0.008,0.001,0.032,1.061,0.992,0.053,3.671,1517.379,424.426,722.438,2797.667,0.051,0.03,0.013,0.217,56.294,28.712,13.089,136.967,1804.043,276.241,1251.468,2931.308,0.06,0.029,0.022,0.228,57.355,29.517,13.279,139.09
2022,12,"ecomon_43",96,818.452,208.19,88.187,1289.164,0.035,0.019,0.003,0.088,3.177,3.093,0.15,12.061,746.705,429.799,33.396,2043.513,0.027,0.015,0.002,0.076,36.577,26.127,0.54,117.435,1565.157,304.958,852.301,2145.274,0.062,0.016,0.028,0.105,39.754,24.004,7.638,119.7
2022,12,"ecomon_44",47,882.434,252.918,528.721,1343.724,0.105,0.021,0.067,0.155,8.473,3.668,3.444,15.774,78.752,158.52,0.157,763.506,0.008,0.018,0,0.088,3.094,8.497,0.001,40.553,919.297,324.935,528.721,2107.23,0.108,0.028,0.067,0.243,9.921,7.249,3.444,47.82
2022,12,"ecomon_45",41,905.002,244.598,393.552,1364.666,0.043,0.016,0.021,0.099,5.866,3.075,0.899,13.358,201.39,244.52,0.639,920.539,0.007,0.009,0,0.033,2.764,4.612,0.002,15.771,1003.241,329.154,393.552,1718.003,0.046,0.016,0.024,0.099,7.214,4.619,0.899,21.892
2022,12,"ecomon_46",27,1211.618,196.224,699.81,1636.112,0.084,0.048,0.032,0.205,4.446,4.38,0.612,16.94,1107.325,569.335,189.68,1988.25,0.09,0.085,0.01,0.324,61.099,44.852,7.762,165.839,2318.943,523.139,1481.575,3246.143,0.174,0.129,0.045,0.528,65.545,41.665,19.428,166.602
2022,12,"ecomon_47",135,585.485,144.432,282.489,1009.499,0.025,0.03,0.002,0.162,3.585,2.048,0.131,9.069,259.928,242.071,0.904,746.33,0.012,0.016,0,0.073,11.183,12.832,0.005,51.668,820.383,297.849,282.489,1390.964,0.035,0.043,0.002,0.199,13.691,11.263,1.275,51.846
2022,12,"WSS",358,643.243,282.74,3.574,1343.724,0.086,0.097,0.001,0.456,4.036,3.558,0.006,15.774,422.835,377.617,0.157,1274.538,0.017,0.016,0,0.088,20.33,22.458,0.001,95.532,938.519,497.555,3.574,2107.23,0.098,0.093,0.002,0.456,18.233,19.585,0.006,98.269
2022,12,"EGOM",217,601.434,425.353,20.896,1651.423,0.045,0.043,0.003,0.189,3.427,3.978,0.023,17.097,1084.937,669.818,0.639,2797.667,0.042,0.037,0,0.217,28.653,26.214,0.002,136.967,1326.392,660.447,20.896,3079.298,0.073,0.044,0.014,0.324,22.574,24.224,0.023,139.09
2022,12,"JB",98,300.54,283.104,50.558,885.73,0.011,0.01,0.002,0.032,1.621,0.9,0.097,3.671,1692.388,392.372,981.83,2499.34,0.066,0.023,0.029,0.149,73.99,21.88,34.14,134.054,1992.928,156.449,1690.839,2608.717,0.077,0.017,0.047,0.155,75.611,22.442,34.237,136.56
2022,12,"Browns",669,805.538,304.179,33.022,1618.193,0.511,0.898,0.002,5.25,7.804,8.546,0.061,44.961,768.946,679.765,0.661,2572.686,0.867,2.11,0,11.618,59.981,70.93,0.005,326.48,1497.475,772.422,33.022,3294.306,1.292,2.892,0.005,16.868,61.778,72.878,0.061,371.441
2022,12,"Halifax",2587,1069.628,438.856,17.863,2251.003,11.157,17.961,0.003,124.121,95.423,134.192,0.046,1095.747,2210.062,1388.865,0.867,5035.509,42.557,67.633,0,350.067,1136.919,1409.201,0.013,5075.681,2798.721,1655.837,17.863,5939.347,44.453,78.746,0.003,429.659,984.919,1427.351,0.046,5540.028
2022,12,"GeorgesNEC",180,232.149,135.113,10.526,507.012,0.004,0.003,0,0.011,2.682,2.709,0.036,11.135,969.534,189.61,389.407,1445.301,0.016,0.007,0.002,0.033,59.512,31.44,8.057,136.879,1201.683,167.094,404.789,1557.105,0.02,0.009,0.002,0.042,62.194,33.79,8.1,148.014
2022,12,"GMB150",36,1249.609,251.868,788.295,1760.588,0.185,0.12,0.023,0.412,3.463,4.159,0.531,18.391,1453.307,543.329,17.916,2331.512,0.228,0.184,0.002,0.618,104.97,60.097,0.255,220.489,2702.916,636.4,1410.189,3738.242,0.413,0.295,0.052,0.98,108.433,57.747,18.645,222.309
2022,12,"BOF",44,1406.662,515.819,67.097,2005.314,0.392,0.168,0.094,0.854,17.551,12.029,0.081,41.409,575.182,448.103,4.164,1530.136,0.114,0.088,0.001,0.29,37.624,28.784,0.069,95.361,1811.904,818.572,67.097,2996.457,0.472,0.172,0.094,0.854,44.059,28.248,0.081,99.406
2023,1,"ecomon_14",38,29.313,29,3.918,100.878,0,0,0,0,0.005,0.007,0,0.032,33.135,18.613,10.536,84.022,0,0,0,0,0.06,0.084,0.009,0.345,62.448,40.119,24.997,169.999,0,0,0,0,0.065,0.09,0.01,0.377
2023,1,"ecomon_15",114,160.173,36.414,64.454,240.904,0,0,0,0,0.028,0.01,0.007,0.051,16.824,13.612,0.687,57.677,0,0,0,0,0.003,0.004,0,0.018,164.157,36.049,74.175,240.904,0,0,0,0,0.029,0.009,0.007,0.051
2023,1,"ecomon_16",129,65.418,26.882,24.069,129.479,0,0,0,0,0.01,0.005,0.002,0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.418,26.882,24.069,129.479,0,0,0,0,0.01,0.005,0.002,0.023
2023,1,"ecomon_17",30,18.298,7.783,5.701,34.145,0,0,0,0,0.006,0.002,0.003,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.298,7.783,5.701,34.145,0,0,0,0,0.006,0.002,0.003,0.01
2023,1,"ecomon_18",43,76.117,77.663,5.357,245.692,0,0,0,0,0.008,0.008,0,0.033,67.787,23.052,22.625,113.396,0,0,0,0,0.066,0.059,0.011,0.232,143.904,95.966,49.728,340.06,0,0,0,0,0.075,0.063,0.012,0.252
2023,1,"ecomon_19",144,242.27,64.542,83.058,353.034,0,0,0,0,0.045,0.021,0.006,0.084,18.036,16.398,0.398,57.609,0,0,0,0,0.003,0.005,0,0.017,248.031,66.5,113.147,384.097,0,0,0,0,0.046,0.021,0.014,0.09
2023,1,"ecomon_20",80,108.151,31.597,45.047,175.832,0,0,0,0.001,0.016,0.003,0.007,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.151,31.597,45.047,175.832,0,0,0,0.001,0.016,0.003,0.007,0.024
2023,1,"ecomon_21",17,46.513,23.059,17.193,102.131,0,0,0,0.001,0.008,0.004,0.002,0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.513,23.059,17.193,102.131,0,0,0,0.001,0.008,0.004,0.002,0.015
2023,1,"ecomon_22",38,62.441,62.387,3.135,254.575,0,0,0,0,0.007,0.008,0,0.028,66.789,25.956,23.956,142.728,0,0,0,0,0.069,0.074,0.011,0.317,129.23,79.432,52.573,349.533,0,0,0,0,0.076,0.079,0.015,0.345
2023,1,"ecomon_23",151,308.098,75.774,34.209,565.024,0,0,0,0,0.042,0.015,0.004,0.079,30.265,22.655,0.01,80.838,0,0,0,0,0.007,0.008,0,0.032,319.122,69.564,47.568,565.024,0,0,0,0,0.044,0.015,0.009,0.083
2023,1,"ecomon_24",82,141.365,57.964,43.654,308.767,0,0,0,0,0.015,0.005,0.005,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.365,57.964,43.654,308.767,0,0,0,0,0.015,0.005,0.005,0.03
2023,1,"ecomon_25",70,36.816,25.024,1.749,97.194,0.001,0.001,0,0.003,0.004,0.003,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.816,25.024,1.749,97.194,0.001,0.001,0,0.003,0.004,0.003,0,0.01
2023,1,"ecomon_26",43,112.229,72.281,8.386,243.04,0,0,0,0,0.013,0.016,0,0.066,143.152,86.232,25.517,345.627,0,0,0,0,0.193,0.214,0.018,1.187,255.381,132.015,44.088,503.639,0,0,0,0,0.206,0.222,0.019,1.253
2023,1,"ecomon_27",126,251.984,42.746,154.481,331.618,0,0,0,0,0.079,0.042,0.019,0.175,31.757,27.087,0.397,102.271,0,0,0,0,0.019,0.025,0,0.095,266.603,51.236,165.034,382.954,0,0,0,0,0.087,0.048,0.019,0.18
2023,1,"ecomon_28",24,288.153,177.184,21.604,614.694,0.001,0.002,0,0.007,0.532,0.818,0.018,3.646,982.685,483.606,240.413,1818.07,0.007,0.011,0,0.05,6.543,6.451,0.312,26.708,1270.838,414.417,586.671,1898.428,0.008,0.012,0,0.051,7.075,7.224,0.529,30.354
2023,1,"ecomon_29",157,422.561,107.023,216.112,645.577,0.001,0.001,0,0.004,0.12,0.059,0.01,0.262,110.61,202.295,0.367,1133.691,0,0.001,0,0.003,0.189,0.593,0,3.701,473.287,192.642,216.112,1496.663,0.001,0.001,0,0.005,0.207,0.406,0.031,3.78
2023,1,"ecomon_30",131,159.381,68.288,46.813,401.861,0,0,0,0.002,0.016,0.01,0.002,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.381,68.288,46.813,401.861,0,0,0,0.002,0.016,0.01,0.002,0.059
